title, company, technical_skill, image_url, job_url
.Net Developer,Adamo,"['Junior', 'MVC', 'Rest API', 'API', 'Entity', '.Net Core', 'OOP', 'Java', 'HTML', 'Asp.net', 'Bootstrap', 'SQL', 'jQuery', '.NET', 'CSS']",https://nodeflair.com/api/v2/companies/12448.png,https://nodeflair.com/jobs/adamo-net-developer-192054?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Odoo Developer,AHT Tech,"['Mid', 'Odoo', 'HTML', 'JavaScript', 'Python']",https://nodeflair.com/api/v2/companies/15457.png,https://nodeflair.com/jobs/aht-tech-odoo-developer-192053?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Android Developer,LG CNS,"['Mid', 'CI', 'Git', 'Java', 'HTML', 'Gradle', 'iOS', 'Android', 'Kotlin', 'CSS']",https://nodeflair.com/api/v2/companies/14525.png,https://nodeflair.com/jobs/lg-cns-android-developer-192052?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Data Scientist,FPT,"['Mid', 'TensorFlow', 'AWS', 'API', 'Analytics', 'R', 'Sas', 'Azure', 'Spark', 'Scala', 'Hadoop', 'Python']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-data-scientist-192051?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
[Remote] Mobile Game Developer,Ateam Vietnam,"['Mid', 'Senior', 'Lead', 'iOS', 'Android']",https://nodeflair.com/api/v2/companies/14791.png,https://nodeflair.com/jobs/ateam-vietnam-remote-mobile-game-developer-192097?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
System Engineer (Trực Vận Hành),CMC Global,"['Junior', 'AWS', 'Windows Server', 'Google Cloud', 'CentOS', 'ubuntu', 'Microsoft', 'Zabbix', 'KVM', 'VMware', 'Azure', 'Grafana', 'Linux']",https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-system-engineer-tr-c-v-n-hanh-191941?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Security Engineer,FTech,"['Junior', 'GitLab', 'TCP', 'CI', 'Java', 'MSSQL', 'Swift', '.NET', 'PostgreSQL', 'Python']",https://nodeflair.com/api/v2/companies/8449.png,https://nodeflair.com/jobs/ftech-security-engineer-191911?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Manual Tester,MOR,"['Mid', 'API', 'SQL']",https://nodeflair.com/api/v2/companies/11693.png,https://nodeflair.com/jobs/mor-manual-tester-191914?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Hn_Automotive Android App Developer,Bosch,"['Mid', 'Senior', 'Lead', 'SVN', 'Jenkins', 'HAL', 'CI', 'Git', 'Java', 'Linux', 'Android']",https://nodeflair.com/api/v2/companies/141.png,https://nodeflair.com/jobs/bosch-hn_automotive-android-app-developer-191906?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Frontend Developer,VMO Holdings,"['Senior', 'Next.js', 'Web Token', 'MODE', 'DOM', 'Webpack', 'ES6', 'JavaScript', 'JSON', 'GraphQL', 'React']",https://nodeflair.com/api/v2/companies/9280.png,https://nodeflair.com/jobs/vmo-holdings-senior-frontend-developer-191925?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lập Trình Viên Front-End,NexData,"['Junior', 'Rest API', 'AngularJS', 'API', 'Less', 'Webpack', 'Grunt', 'Git', 'SASS', 'HTML', 'Bootstrap', 'Typescript', 'JavaScript', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/11695.png,https://nodeflair.com/jobs/nexdata-l-p-trinh-vien-front-end-191938?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer,Axon Active,"['Mid', 'Flux', 'Terraform', 'Docker', 'ArgoCD', 'Linux', 'Kubernetes', 'Python']",https://nodeflair.com/api/v2/companies/12548.png,https://nodeflair.com/jobs/axon-active-devops-engineer-191882?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Backend Developer,VGGATE,"['Senior', 'Cloud Foundry', 'SVN', 'AWS', 'Docker', 'Jenkins', 'TeamCity', 'CI', 'Nexus', 'Git', 'PostgreSQL', 'MySQL', 'MongoDB']",https://nodeflair.com/api/v2/companies/22009.png,https://nodeflair.com/jobs/vggate-senior-backend-developer-191871?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend Engineer (ReactJS),TymeX,"['Hooks', 'Rest API', 'CI', 'Git', 'HTML', 'Redux', 'Bootstrap', 'Angular', 'JavaScript', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/22433.png,https://nodeflair.com/jobs/tymex-frontend-engineer-reactjs-191870?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior/Intermediate Backend Developer (Python/ Django/MongoDB),Breadstack,"['Senior', 'Docker', 'Google Cloud', 'Message Queue', 'essage Queue', 'Celery', 'CI', 'RabbitMQ', 'Redis', 'Django', 'Python']",https://nodeflair.com/api/v2/companies/22311.png,https://nodeflair.com/jobs/breadstack-senior-intermediate-backend-developer-python-django-mongodb-191869?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Junior Flutter Developer (English),Relia Software,"['Junior', 'Rest API', 'CI', 'OOP', 'Git', 'Flutter']",https://nodeflair.com/api/v2/companies/9682.png,https://nodeflair.com/jobs/relia-software-junior-flutter-developer-english-191868?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Java Software Engineer,ITNavi,"['Rest API', 'CI', 'Java', 'NoSQL', 'kafka', 'SQL', 'Redis']",https://nodeflair.com/api/v2/companies/22117.png,https://nodeflair.com/jobs/itnavi-java-software-engineer-191867?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Java Software Engineer,Intrepid Asia,"['Mid', 'Strategy', 'AWS', 'Rest API', 'API', 'Message Queue', 'essage Queue', 'RabbitMQ', 'Java', 'NoSQL', 'kafka', 'SQL', 'MySQL', 'MongoDB']",https://nodeflair.com/api/v2/companies/9291.png,https://nodeflair.com/jobs/intrepid-asia-java-software-engineer-191866?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Software Engineer,FORTNA,"['Senior', 'Rest API', 'Docker', 'Oracle', 'API', 'Java', 'Linux', 'PostgreSQL', 'Maven']",https://nodeflair.com/api/v2/companies/9298.png,https://nodeflair.com/jobs/fortna-senior-software-engineer-191865?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Remote Manual QA Engineer,Scopic,"['Mid', 'API', 'Flow']",https://nodeflair.com/api/v2/companies/3395.png,https://nodeflair.com/jobs/scopic-remote-manual-qa-engineer-191864?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Senior Software Engineer, ReactJS, Zalo PC",Zalo,"['Mid', 'ES5', 'SCSS', 'SASS', 'HTML', 'Redux', 'JavaScript', 'Node.js', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/9246.png,https://nodeflair.com/jobs/zalo-senior-software-engineer-reactjs-zalo-pc-191863?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fresher Data Engineer,Dagoras,"['Junior', 'ETL', 'Oracle', 'Data Mart', 'Apache', 'Airflow', 'Spark', 'SQL', 'PostgreSQL', 'Hadoop', 'Python']",https://nodeflair.com/api/v2/companies/11694.png,https://nodeflair.com/jobs/dagoras-fresher-data-engineer-191931?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fullstack JavaScript Developer,Pentalog,"['Junior', 'Node.js', 'React']",https://nodeflair.com/api/v2/companies/12931.png,https://nodeflair.com/jobs/pentalog-fullstack-javascript-developer-191922?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Junior Front-End ( ReactJS ) Developer,Pentalog,"['Junior', 'Apache', 'Linux', 'JavaScript', 'PostgreSQL', 'React']",https://nodeflair.com/api/v2/companies/12931.png,https://nodeflair.com/jobs/pentalog-junior-front-end-reactjs-developer-191918?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend Developer,Pentalog,"['Junior', 'React']",https://nodeflair.com/api/v2/companies/12931.png,https://nodeflair.com/jobs/pentalog-frontend-developer-191916?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
IT System Engineer,Rabiloo,"['Junior', 'AWS', 'Docker', 'OAuth2']",https://nodeflair.com/api/v2/companies/11904.png,https://nodeflair.com/jobs/rabiloo-it-system-engineer-191908?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Data Scientist,FPT,"['Mid', 'CNN', 'MariaDB', 'TensorFlow', 'RNN', 'R', 'Matplotlib', 'MATLAB', 'PyTorch', 'Keras', 'PowerBI', 'Spark', 'PostgreSQL', 'Hadoop', 'MySQL', 'Python']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-data-scientist-191928?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Nhân Viên Kiểm Thử Phần Mềm _ Manual Tester,HENO,"['Junior', 'API']",https://nodeflair.com/api/v2/companies/12489.png,https://nodeflair.com/jobs/heno-nhan-vien-ki-m-th-ph-n-m-m-_-manual-tester-191761?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
ANDROID DEVELOPER (Fresher),FPT,"['Junior', 'Retrofit', 'Koin', 'Coroutines', 'Android Jetpack', 'play', 'MVP', 'MVVM', 'RxJava', 'OOP', 'Git', 'Java', 'Android', 'Kotlin']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-android-developer-fresher-191767?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Automation Test,FPT,"['Mid', 'Selenium', 'Ranorex', 'Appium']",https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-automation-test-191774?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Middle Flutter Developer,Blameo Technology,"['Junior', 'Rest API', 'API', 'OOP', 'Git']",https://nodeflair.com/api/v2/companies/9896.png,https://nodeflair.com/jobs/blameo-technology-middle-flutter-developer-191765?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fullstack Developer,Mirabo,"['Mid', 'Java', 'JavaScript', 'Node.js', 'React']",https://nodeflair.com/api/v2/companies/9648.png,https://nodeflair.com/jobs/mirabo-fullstack-developer-191777?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Android Developer (Kotlin),Dikshatek,"['Senior', 'Strategy', 'Kotlin Flow', 'Ruby on Rails', 'Coroutines', 'Analytics', 'CI', 'MVVM', 'iOS', 'Android', 'Kotlin']",https://nodeflair.com/api/v2/companies/22026.png,https://nodeflair.com/jobs/dikshatek-senior-android-developer-kotlin-191695?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Python Developer (Django),Politetech,"['Mid', 'AWS', 'Git', 'HTML', 'NoSQL', 'JavaScript', 'Flask', 'SQL', 'jQuery', 'Django', 'Python', 'CSS']",https://nodeflair.com/api/v2/companies/13434.png,https://nodeflair.com/jobs/politetech-python-developer-django-191694?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior QA Engineer,Sellerwix,"['Senior', 'TDD', 'Rest API', 'Selenium', 'Web Api', 'API', 'Test Studio', 'Microsoft', 'Cypress', 'Less', 'Jest', 'SQL', 'GraphQL', 'React']",https://nodeflair.com/api/v2/companies/9447.png,https://nodeflair.com/jobs/sellerwix-senior-qa-engineer-191693?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Data Engineer,Movi,"['Mid', 'ETL', 'Analytics', 'R', 'SQL', 'Python']",https://nodeflair.com/api/v2/companies/14823.png,https://nodeflair.com/jobs/movi-data-engineer-191692?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Frontend Developer,HYBRBASE,"['Next.js', 'Rest API', 'API', 'Figma', 'Sprint', 'Git', 'WebGL', 'HTML', 'Typescript', 'ES6', 'JavaScript', 'Node.js', 'GraphQL', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/21369.png,https://nodeflair.com/jobs/hybrbase-frontend-developer-191691?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Mobile Engineer,Pionero,"['Mid', 'Objective C', 'Firebase', 'OOP', 'Git', 'Flutter', 'Java', 'React Native', 'Kotlin', 'Swift', 'React']",https://nodeflair.com/api/v2/companies/12483.png,https://nodeflair.com/jobs/pionero-mobile-engineer-191690?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps Engineer,PTF,"['Mid', 'Container', 'CircleCI', 'AWS', 'Docker', 'Jenkins', 'CI', 'Nexus', 'Azure', 'Java', 'Openshift', 'Kubernetes', 'Ansible', 'Node.js']",https://nodeflair.com/api/v2/companies/11824.png,https://nodeflair.com/jobs/ptf-devops-engineer-191689?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Full Stack Engineer,Pro5.ai,"['Senior', 'Mid', 'AWS', 'Docker', 'Linux', 'Bitbucket', 'Angular', 'Laravel', 'SQL', 'PostgreSQL', 'PHP', 'MongoDB', 'Python']",https://nodeflair.com/api/v2/companies/22427.png,https://nodeflair.com/jobs/pro5-ai-full-stack-engineer-191688?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Java Software Engineer,Alipay,"['Spring', 'ORM', 'Java', 'JUnit', 'SQL']",https://nodeflair.com/api/v2/companies/5620.png,https://nodeflair.com/jobs/alipay-java-software-engineer-191687?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
[HCM - VELA] Junior NodeJS Engineer,Velacorp,"['Junior', 'Container', 'Next.js', 'AWS', 'Rest API', 'API', 'play', 'CI', 'Git', 'HTML', 'Angular', 'JavaScript', 'Node.js', 'PostgreSQL', 'React', 'MongoDB', 'CSS']",https://nodeflair.com/api/v2/companies/9581.png,https://nodeflair.com/jobs/velacorp-hcm-vela-junior-nodejs-engineer-191686?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Fullstack Engineer (NodeJS, ReactJS)",Restaff - House Of Norway,"['Mid', 'HTTP', 'Rest API', 'Docker', 'CI', 'Microsoft', 'RabbitMQ', 'Azure', 'Kubernetes', 'kafka', 'Typescript', 'Node.js', 'PostgreSQL', 'GraphQL', 'Redis', 'React', 'MongoDB']",https://nodeflair.com/api/v2/companies/10040.png,https://nodeflair.com/jobs/restaff-house-of-norway-fullstack-engineer-nodejs-reactjs-191685?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Backend Developer (Java),Ho Chi Minh,"['Mid', 'GitLab', 'CI', 'Git', 'Java', 'Bitbucket']",https://nodeflair.com/api/v2/companies/22098.png,https://nodeflair.com/jobs/ho-chi-minh-backend-developer-java-191684?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
App Developer (React Native),SoBanHang,"['Mid', 'Rest API', 'Web Token', 'MODE', 'Mocha', 'Jest', 'React Native', 'iOS', 'Android', 'Kotlin', 'Swift', 'JSON', 'React']",https://nodeflair.com/api/v2/companies/13030.png,https://nodeflair.com/jobs/sobanhang-app-developer-react-native-191683?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Frontend Developer,VMO Holdings,"['Senior', 'SVN', 'Next.js', 'CI', 'Flow', 'MODE', 'Webpack', 'OOP', 'Git', 'HTML', 'Angular', 'JavaScript', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/9280.png,https://nodeflair.com/jobs/vmo-holdings-senior-frontend-developer-191682?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Product Designer - Mobile Application,BitMEX,"['Mid', 'Figma', 'play']",https://nodeflair.com/api/v2/companies/4736.png,https://nodeflair.com/jobs/bitmex-product-designer-mobile-application-191681?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Middle/Senior Software Engineer,Zalo,"['Senior', 'Mid', 'HTTP', 'GitLab', 'UDP', 'TCP', 'C++', 'Jenkins', 'Go', 'RPC', 'Salt', 'CI', 'gRPC', 'OOP', 'Puppet', 'Git', 'Java', 'Linux', 'NoSQL', 'Ansible', 'SQL']",https://nodeflair.com/api/v2/companies/9246.png,https://nodeflair.com/jobs/zalo-middle-senior-software-engineer-191680?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
"Fullstack Developer (Java, VueJS)",Rikkeisoft,"['Mid', 'Java']",https://nodeflair.com/api/v2/companies/11213.png,https://nodeflair.com/jobs/rikkeisoft-fullstack-developer-java-vuejs-191679?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Middle .NET Engineer,Orient Software,"['Mid', 'MVC', '.Net Core', 'OOP', 'HTML', 'Asp.net', 'Angular', '.NET', 'CSS']",https://nodeflair.com/api/v2/companies/2011.png,https://nodeflair.com/jobs/orient-software-middle-net-engineer-191678?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Python Developer,Politetech,"['TDD', 'AWS', 'Docker', 'play', 'SOA', 'EC2', 'Kubernetes', 'Typescript', 'JavaScript', 'PostgreSQL', 'MySQL', 'React', 'Django', 'Python']",https://nodeflair.com/api/v2/companies/13434.png,https://nodeflair.com/jobs/politetech-python-developer-191677?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
DevOps,Nexle,"['Junior', 'AWS', 'Docker', 'Jenkins', 'Go', 'Mesos', 'TeamCity', 'CI', 'Shell', 'Chef', 'Puppet', 'Octopus Deploy', 'VSTS', 'Git', 'Bamboo', 'Azure', 'Java', 'Vagrant', 'Bitbucket', 'Kubernetes', 'Angular', 'Ansible', 'Ruby', 'JavaScript', 'Node.js', 'PHP', 'React', 'Python']",https://nodeflair.com/api/v2/companies/11963.png,https://nodeflair.com/jobs/nexle-devops-191770?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lập Trình Viên Fullstack ( PHP - Laravel),Unica,"['Junior', 'Laravel', 'SQL', 'PHP']",https://nodeflair.com/api/v2/companies/11690.png,https://nodeflair.com/jobs/unica-l-p-trinh-vien-fullstack-php-laravel-191766?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fullstack Developer,Tinhvan Group,"['Mid', 'JavaScript', 'C#', 'Node.js', 'Python']",https://nodeflair.com/api/v2/companies/11818.png,https://nodeflair.com/jobs/tinhvan-group-fullstack-developer-191764?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lập Trình Viên Fullstack .Net,Tinhvan Group,"['Mid', 'JavaScript', 'C#', 'Node.js', 'Python']",https://nodeflair.com/api/v2/companies/11818.png,https://nodeflair.com/jobs/tinhvan-group-l-p-trinh-vien-fullstack-net-191762?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Game Client Developer (Cocos),Xipat,"['Junior', 'play', 'HTML', 'Typescript', 'JavaScript']",https://nodeflair.com/api/v2/companies/12481.png,https://nodeflair.com/jobs/xipat-game-client-developer-cocos-191779?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Data Protection and Information Security Officer,Bosch,"['Manager', 'EC2']",https://nodeflair.com/api/v2/companies/141.png,https://nodeflair.com/jobs/bosch-data-protection-and-information-security-officer-191760?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Java Backend ~ $2000,Dr.JOY,"['Senior', 'Spring', 'Springboot']",https://nodeflair.com/api/v2/companies/9779.png,https://nodeflair.com/jobs/dr-joy-senior-java-backend-2000-191758?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Python Frontend Developer,MobiWork,"['Junior', 'MariaDB', 'Rest API', 'API', 'Jinja', 'HTML', 'Bootstrap', 'JavaScript', 'SQL', 'Ajax', 'jQuery', 'Django', 'Python', 'Vue.js']",https://nodeflair.com/api/v2/companies/13308.png,https://nodeflair.com/jobs/mobiwork-python-frontend-developer-191571?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Senior Lập Trình Viên Frontend ( VueJs ),Lisod,"['Senior', 'Git', 'HTML', 'Angular', 'JavaScript', 'jQuery', 'React', 'CSS', 'Vue.js']",https://nodeflair.com/api/v2/companies/13391.png,https://nodeflair.com/jobs/lisod-senior-l-p-trinh-vien-frontend-vuejs-191578?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Fresher Quality Assurance,SmartOSC,['Junior'],https://nodeflair.com/api/v2/companies/8024.png,https://nodeflair.com/jobs/smartosc-fresher-quality-assurance-191589?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
Lập Trình Viên Reactjs,OWS,"['Junior', 'API', 'Git', 'HTML', 'React Native', 'JavaScript', 'React', 'CSS']",https://nodeflair.com/api/v2/companies/12450.png,https://nodeflair.com/jobs/ows-l-p-trinh-vien-reactjs-191586?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs
